1,Hybrid VNS,
d1291.tsp, 55579.70
d1655.tsp, 66661.25
d2103.tsp, 82371.89
dsj1000.tsp, 20252290.51
fl1400.tsp, 21508.98
fl1577.tsp, 24382.62
nrw1379.tsp, 60399.89
pcb1173.tsp, 61446.54
pr1002.tsp, 275153.89
pr2392.tsp, 408313.97
rl1304.tsp, 282035.92
rl1323.tsp, 289177.86
rl1889.tsp, 345043.74
u1060.tsp, 237825.17
u1432.tsp, 164646.37
u1817.tsp, 62460.55
u2152.tsp, 70952.18
u2319.tsp, 246272.89
vm1084.tsp, 254733.26
vm1748.tsp, 358335.39
